Stock,Entry_Date,Entry_Price,Exit_Date,Exit_Price,Result,Profit_%,ER_21,CumRet_21,WMA_Ratio_21
PFC,2023-06-07,157.16000366210938,2023-06-26,159.8800048828125,Win,1.73,0.6143593868781405,0.1798799344055344,1.0925266329314962
ROUTE,2023-06-07,1531.050048828125,2023-06-26,1602.8499755859375,Win,4.69,0.597916674236451,0.18686050296753876,1.0510289589019635
PFC,2023-06-08,157.47999572753906,2023-06-27,166.27999877929688,Win,5.59,0.6579770561186336,0.19086501199275693,1.0824945561456178
WONDERLA,2023-06-08,553.6500244140625,2023-06-27,581.9000244140625,Win,5.1,0.5323413754405011,0.21601150726543575,1.085093214058642
PFC,2023-06-09,158.9600067138672,2023-06-28,174.24000549316406,Win,9.61,0.6945016670855584,0.20716901241978358,1.0803844636330995
PFC,2023-06-12,161.72000122070312,2023-06-30,172.72000122070312,Win,6.8,0.714286233292522,0.22775584362266724,1.0859547183174976
PFC,2023-06-13,162.44000244140625,2023-07-03,175.8000030517578,Win,8.22,0.6801711653420277,0.18638624462273112,1.0783175842575492
PFC,2023-06-14,160.83999633789062,2023-07-04,177.0,Win,10.05,0.7491680483133185,0.20173341855028276,1.0574025798152205
PFC,2023-06-15,160.72000122070312,2023-07-05,178.63999938964844,Win,11.15,0.8650896228863965,0.2223912872172357,1.0473956152981512
FIVESTAR,2023-06-16,599.7000122070312,2023-07-06,676.5,Win,12.81,0.5024221865444781,0.1377348510410947,1.033813137236741
PFC,2023-06-16,157.67999267578125,2023-07-06,178.9199981689453,Win,13.47,0.7080133828560422,0.1956322932797463,1.0213557313916046
PFC,2023-06-19,157.8000030517578,2023-07-07,177.0399932861328,Win,12.19,0.7037864923969394,0.19076364295401949,1.016634630730533
SARDAEN,2023-06-19,141.13499450683594,2023-07-07,153.43499755859375,Win,8.72,0.5087714974525501,0.2409653595445145,1.0867432567272968
FIVESTAR,2023-06-20,641.25,2023-07-10,667.9500122070312,Win,4.16,0.5558867226585004,0.21139138485876072,1.0793712068845938
PFC,2023-06-20,163.16000366210938,2023-07-10,179.60000610351562,Win,10.08,0.7389601186262446,0.22639816518328154,1.0430169741596298
RSYSTEMS,2023-06-20,393.5,2023-07-10,404.2999877929688,Win,2.74,0.6666665306703624,0.6133661740352834,1.067354221734026
SARDAEN,2023-06-20,139.22000122070312,2023-07-10,156.16000366210938,Win,12.17,0.5038859216677146,0.2431467441410045,1.0610580329210646
PFC,2023-06-21,167.0399932861328,2023-07-11,181.67999267578125,Win,8.76,0.7791852841742526,0.25972839817014215,1.05811270913383
RSYSTEMS,2023-06-21,404.3500061035156,2023-07-11,423.7000122070313,Win,4.79,0.6701211523972745,0.6020206651405458,1.0798049026353829
PFC,2023-06-22,162.60000610351562,2023-07-12,181.8000030517578,Win,11.81,0.611990284431618,0.2207207945109598,1.0242623387040837
RSYSTEMS,2023-06-22,411.0,2023-07-12,470.0,Win,14.36,0.6662947557566431,0.5708007245840121,1.0809823048988572
WONDERLA,2023-06-22,563.2999877929688,2023-07-12,569.7000122070312,Win,1.14,0.5404512470303303,0.2111373476688304,1.0240520274894989
PFC,2023-06-23,160.1199951171875,2023-07-13,179.72000122070312,Win,12.24,0.5004232989149271,0.17321219321285733,1.0052857231895738
RSYSTEMS,2023-06-23,404.8500061035156,2023-07-13,455.1499938964844,Win,12.42,0.5940339464062804,0.45944489910331787,1.0522470605512917
ASHOKLEY,2023-06-26,82.125,2023-07-14,85.875,Win,4.57,0.5289142365221134,0.12886597938144329,1.031956816227668
RSYSTEMS,2023-06-26,403.8500061035156,2023-07-14,464.2000122070313,Win,14.94,0.5664232438472934,0.4049399511336571,1.0391265372555178
SARDAEN,2023-06-26,141.09500122070312,2023-07-14,158.69500732421875,Win,12.47,0.5041488262546309,0.24367567224416092,1.044519129537399
PFC,2023-06-27,166.27999877929688,2023-07-17,178.72000122070312,Win,7.48,0.5295974786262512,0.19248419297159003,1.0355661100402587
RSYSTEMS,2023-06-27,406.3999938964844,2023-07-17,458.8500061035156,Win,12.91,0.5920156266645192,0.42696633186624644,1.0360281820908979
SARDAEN,2023-06-27,147.14999389648438,2023-07-17,159.6999969482422,Win,8.53,0.5372308107830861,0.2730890259292485,1.0769527163869856
ASHOKLEY,2023-06-28,82.9749984741211,2023-07-18,86.7249984741211,Win,4.52,0.5345747886391703,0.13781275285282327,1.0319981675281278
PFC,2023-06-28,174.24000549316406,2023-07-18,177.36000061035156,Win,1.79,0.5515426129497626,0.20231857365908862,1.0751430183865498
RSYSTEMS,2023-06-28,409.7000122070313,2023-07-18,453.6000061035156,Win,10.72,0.5906205041736179,0.41862891109514805,1.0354732586445448
ASHOKLEY,2023-06-30,83.69999694824219,2023-07-19,86.5999984741211,Win,3.46,0.546632448994678,0.14422413126855396,1.0350024306961625
RSYSTEMS,2023-06-30,418.0,2023-07-19,451.0,Win,7.89,0.6152938510647156,0.45315490655085583,1.046850680447581
ASHOKLEY,2023-07-03,83.57499694824219,2023-07-20,87.8499984741211,Win,5.12,0.5263162121551611,0.13591573788354624,1.0282428129572816
PFC,2023-07-03,175.8000030517578,2023-07-20,180.9600067138672,Win,2.94,0.5210263736102392,0.1995087744285346,1.0675125614344776
RSYSTEMS,2023-07-03,425.5499877929688,2023-07-20,450.2000122070313,Win,5.79,0.5670650730411688,0.3348494482042589,1.0558418877677518
MRPL,2023-07-04,79.25,2023-07-21,86.6500015258789,Win,9.34,0.5104894843729451,0.2258313709130668,1.0565477555021192
RSYSTEMS,2023-07-04,424.4500122070313,2023-07-21,450.6499938964844,Win,6.17,0.5218510619788542,0.2742419826769002,1.044847347443168
RSYSTEMS,2023-07-05,431.1000061035156,2023-07-24,450.3999938964844,Win,4.48,0.507502352341208,0.25010873850502363,1.0524157233787133
JYOTHYLAB,2023-07-06,237.75,2023-07-25,290.8999938964844,Win,22.36,0.5035237403793171,0.15637156100227695,1.0841035096764329
RSYSTEMS,2023-07-06,436.7999877929688,2023-07-25,460.2000122070313,Win,5.36,0.61059297432353,0.30251969537205753,1.0571888239897294
JYOTHYLAB,2023-07-07,238.1499938964844,2023-07-26,313.95001220703125,Win,31.83,0.5352895564519637,0.16511742176025812,1.075406778898729
JYOTHYLAB,2023-07-10,238.0,2023-07-27,305.54998779296875,Win,28.38,0.5868854427363763,0.17705244110820467,1.0651781832810143
JYOTHYLAB,2023-07-11,236.1499938964844,2023-07-28,306.8999938964844,Win,29.96,0.5383386881290749,0.16646084196710492,1.0490922993974747
JYOTHYLAB,2023-07-20,248.3999938964844,2023-08-08,319.8999938964844,Win,28.78,0.5259844086339309,0.1553488088208577,1.0623235729749194
SARDAEN,2023-07-21,176.3699951171875,2023-08-09,190.8999938964844,Win,8.24,0.5052072422348531,0.2686663048256385,1.0919557283955943
PFC,2023-07-24,191.8000030517578,2023-08-10,213.63999938964844,Win,11.39,0.5766192199878086,0.17958177030849967,1.0648855975849862
SARDAEN,2023-07-24,177.02499389648438,2023-08-10,192.8999938964844,Win,8.97,0.5476285859187968,0.29041073766739234,1.0824814979657336
ASHOKLEY,2023-07-25,91.4000015258789,2023-08-11,93.5500030517578,Win,2.35,0.5988703316805842,0.1311880949723614,1.0568814730116276
PFC,2023-07-25,190.6000061035156,2023-08-11,211.2400054931641,Win,10.83,0.6175044576945611,0.19035730649392413,1.0509504239112504
SARDAEN,2023-07-25,179.44000244140625,2023-08-11,189.6000061035156,Win,5.66,0.6144641405024635,0.3316512240549629,1.083561155800484
BHEL,2023-07-26,101.1999969482422,2023-08-14,101.8000030517578,Win,0.59,0.5420557815588312,0.20763715110770992,1.0694224015242573
OIL,2023-07-26,180.03334045410156,2023-08-14,186.2333374023437,Win,3.44,0.7932965715655718,0.1175253484374186,1.0512501531896619
PFC,2023-07-26,194.16000366210932,2023-08-14,211.2400054931641,Win,8.8,0.6507214036697556,0.21441079392274903,1.0621575120254934
ASHOKLEY,2023-07-27,90.9499969482422,2023-08-16,94.3000030517578,Win,3.68,0.5289017544973764,0.11185811192078877,1.03949282574561
OIL,2023-07-27,182.26666259765625,2023-08-16,190.5666656494141,Win,4.55,0.7958624434503421,0.11797171112352571,1.056879140179296
PFC,2023-07-27,202.67999267578125,2023-08-16,211.3600006103516,Win,4.28,0.6642336132263652,0.21890783115050427,1.0963854197577079
ZENSARTECH,2023-07-27,485.2999877929688,2023-08-16,513.2999877929688,Win,5.77,0.6309595953010885,0.2657798526830358,1.0885011470890773
OIL,2023-07-28,181.0333404541016,2023-08-17,192.36666870117188,Win,6.26,0.7909231667226038,0.1184102441022866,1.0436420298933642
PFC,2023-07-28,204.67999267578125,2023-08-17,216.67999267578125,Win,5.86,0.6232596022778212,0.17470148199582922,1.09483536458678
SARDAEN,2023-07-28,187.7899932861328,2023-08-17,191.5500030517578,Win,2.0,0.6060803748761987,0.3174547644966264,1.083199423124797
ZENSARTECH,2023-07-28,491.7000122070313,2023-08-17,512.9500122070312,Win,4.32,0.6613532140826145,0.2880157490688443,1.0879871479074184
OIL,2023-07-31,183.8000030517578,2023-08-18,192.2333374023437,Win,4.59,0.8018267609013024,0.1255358212914579,1.0524674618236685
POONAWALLA,2023-07-31,391.7999877929688,2023-08-18,420.7000122070313,Win,7.38,0.5252837678282988,0.1493106330531071,1.047831873859472
ZENSARTECH,2023-07-31,497.3999938964844,2023-08-18,505.1499938964844,Win,1.56,0.6623685845611288,0.2854373386874546,1.0858583829236164
OIL,2023-08-01,182.933334350586,2023-08-21,194.0,Win,6.05,0.7471566231452926,0.12068611266389133,1.0415013961308257
PFC,2023-08-01,207.0800018310547,2023-08-21,216.0399932861328,Win,4.33,0.6167195750641392,0.1779294552690516,1.0823290487602222
POONAWALLA,2023-08-01,395.6000061035156,2023-08-21,420.3999938964844,Win,6.27,0.5348836922260405,0.1543623927988848,1.0512888783127594
SARDAEN,2023-08-01,196.69500732421875,2023-08-21,202.3500061035156,Win,2.88,0.5529448748438748,0.3313591445163432,1.097142698705398
ZENSARTECH,2023-08-01,491.0,2023-08-21,512.9000244140625,Win,4.46,0.6120964962379712,0.2728451069345431,1.060140628216879
PFC,2023-08-02,205.0399932861328,2023-08-22,218.47999572753903,Win,6.55,0.5438324847182695,0.15841804116459215,1.0622480564033039
ZENSARTECH,2023-08-02,481.4500122070313,2023-08-22,520.3499755859375,Win,8.08,0.5473068470613622,0.25573818432824447,1.0311682750370572
JYOTHYLAB,2023-08-03,303.45001220703125,2023-08-23,330.04998779296875,Win,8.77,0.5352894831385562,0.28607762717452295,1.0868587195649102
PFC,2023-08-03,208.1199951171875,2023-08-23,218.67999267578125,Win,5.07,0.556226494620411,0.16502460718910708,1.0679411243912036
ZENSARTECH,2023-08-03,479.7999877929688,2023-08-23,514.2999877929688,Win,7.19,0.5412841577065322,0.2545430055660166,1.0206888699333054
PFC,2023-08-04,206.8800048828125,2023-08-24,216.5599975585937,Win,4.68,0.5181619541891129,0.1562709982115355,1.0528546097585139
POONAWALLA,2023-08-04,419.6000061035156,2023-08-24,441.7000122070313,Win,5.27,0.571428528178044,0.1591160389599879,1.0868692884900382
ZENSARTECH,2023-08-04,488.0,2023-08-24,516.4500122070312,Win,5.83,0.5429361044975635,0.2512820512820513,1.0304581546219587
ASHOKLEY,2023-08-07,91.5250015258789,2023-08-25,92.9749984741211,Win,1.58,0.5249665686067353,0.11888750747316887,1.0158450590018386
PFC,2023-08-07,213.47999572753903,2023-08-25,216.0399932861328,Win,1.2,0.6209956704328259,0.20582921273902066,1.074989128432387
ZENSARTECH,2023-08-07,488.1000061035156,2023-08-25,513.7000122070312,Win,5.24,0.5591607165234671,0.25750357794334244,1.0239967225946118
ASHOKLEY,2023-08-08,91.8499984741211,2023-08-28,93.75,Win,2.07,0.5495984847555089,0.12561274744693435,1.0161079266564255
JYOTHYLAB,2023-08-08,319.8999938964844,2023-08-28,336.20001220703125,Win,5.1,0.5485599503869576,0.34411762141379987,1.0886634911619304
PFC,2023-08-08,215.1999969482422,2023-08-28,217.63999938964844,Win,1.13,0.6154913774841384,0.1982182050940905,1.0723521375850629
WONDERLA,2023-08-08,636.5499877929688,2023-08-28,639.4000244140625,Win,0.45,0.5885317271697516,0.13547987070040185,1.0489958714449965
ZENSARTECH,2023-08-08,481.2999877929688,2023-08-28,511.3999938964844,Win,6.25,0.5389283432148905,0.25436531790693795,1.0054381736859035
ASHOKLEY,2023-08-09,93.7750015258789,2023-08-29,94.0500030517578,Win,0.29,0.5573129871910469,0.12710342506641334,1.0325243497006855
JYOTHYLAB,2023-08-09,319.79998779296875,2023-08-29,340.1000061035156,Win,6.35,0.5669264711418056,0.3542239934723524,1.0736003807413563
WONDERLA,2023-08-09,628.4000244140625,2023-08-29,631.6500244140625,Win,0.52,0.5413533834586466,0.12940330129536254,1.0299315504353665
ZENSARTECH,2023-08-09,487.25,2023-08-29,504.75,Win,3.59,0.5433411892884638,0.25612273180398226,1.0133093106674524
JYOTHYLAB,2023-08-10,319.79998779296875,2023-08-30,340.1499938964844,Win,6.36,0.5760053612749811,0.35911595259360823,1.0605426945606986
PFC,2023-08-10,213.63999938964844,2023-08-30,218.27999877929688,Win,2.17,0.540761323079251,0.1751374906678406,1.0454995410228456
JYOTHYLAB,2023-08-11,317.8999938964844,2023-08-31,348.3500061035156,Win,9.58,0.5928349391067588,0.3711450745209361,1.0434146884864712
JYOTHYLAB,2023-08-14,321.70001220703125,2023-09-01,365.5499877929688,Win,13.63,0.5985054266137306,0.3771404272330187,1.0452452442153581
JYOTHYLAB,2023-08-16,325.3500061035156,2023-09-04,362.3500061035156,Win,11.37,0.6022879967962704,0.3794784722656233,1.0467235787449303
JYOTHYLAB,2023-08-17,322.54998779296875,2023-09-05,349.8999938964844,Win,8.48,0.5722312087924503,0.3667372364108845,1.029729987488916
JYOTHYLAB,2023-08-18,336.04998779296875,2023-09-06,355.75,Win,5.86,0.6031890254282214,0.41375680314435054,1.0617678753354687
JYOTHYLAB,2023-08-21,334.04998779296875,2023-09-07,361.2000122070313,Win,8.13,0.5549075061559088,0.34480674718606164,1.0466673226452436
PFC,2023-08-21,216.0399932861328,2023-09-07,217.47999572753903,Win,0.67,0.5705925917836724,0.19385491418407094,1.0228260728110667
JYOTHYLAB,2023-08-22,328.79998779296875,2023-09-08,370.0499877929688,Win,12.55,0.5574300680258634,0.3536434584394924,1.0244164751504325
PFC,2023-08-22,218.47999572753903,2023-09-08,244.0800018310547,Win,11.72,0.5828071238955871,0.20308363647852035,1.0291764738613645
JYOTHYLAB,2023-08-23,330.04998779296875,2023-09-11,365.6000061035156,Win,10.77,0.5655259419541627,0.36131157742776654,1.0233716844687204
PFC,2023-08-23,218.67999267578125,2023-09-11,244.9600067138672,Win,12.02,0.5045050437416392,0.14014592907368092,1.0256443965995037
SHK,2023-08-25,155.6999969482422,2023-09-13,157.8000030517578,Win,1.35,0.5255994117998992,0.3521493259663574,1.0714004697065094
SHK,2023-08-28,160.9499969482422,2023-09-14,161.1999969482422,Win,0.16,0.5634145969297828,0.402614352490128,1.0914907542354222
WONDERLA,2023-10-23,807.75,2023-11-10,900.6500244140625,Win,11.5,0.5031294415209296,0.31373510949599265,1.0258064906253999
WONDERLA,2023-10-25,861.2000122070312,2023-11-13,897.4500122070312,Win,4.21,0.5423418651975426,0.35526004510713594,1.0813038655269624
PFC,2023-11-22,319.95001220703125,2023-12-12,389.7000122070313,Win,21.8,0.5702476738317876,0.2927273220486111,1.0988535963589876
BHEL,2023-11-23,142.75,2023-12-13,179.64999389648438,Win,25.85,0.5910167190203197,0.21231422505307856,1.060841491516976
PFC,2023-11-23,320.75,2023-12-13,421.7999877929688,Win,31.5,0.6152607915741127,0.31374158516666906,1.0857991423278959
PFC,2023-11-24,314.95001220703125,2023-12-14,423.1000061035156,Win,34.34,0.6303200855926785,0.32778253060329665,1.0541091351369303
CONCOR,2023-11-28,766.8499755859375,2023-12-15,859.9000244140625,Win,12.13,0.5342754458370141,0.10936705328887884,1.0310822062951734
MRPL,2023-11-28,121.25,2023-12-15,129.60000610351562,Win,6.89,0.5256410444511721,0.25452662271851306,1.0545085914109644
PFC,2023-11-28,320.54998779296875,2023-12-15,412.2999877929688,Win,28.62,0.7387383672075853,0.3915779435617585,1.0602505126639912
CONCOR,2023-11-29,768.1500244140625,2023-12-18,869.3499755859375,Win,13.17,0.5609234669341371,0.11455312073226599,1.0281056534912205
