rule_id,parent_rule_id,generation,depth,condition_count,rule_text,matched_count,win_count,loss_count,win_rate_pct,baseline_win_rate_pct,win_rate_lift_pct,match_rate_pct,base_score,broadness_penalty,loss_penalty,average_return_pct,total_return_pct,max_loss_pct,max_gain_pct,strategy_trade_count,strategy_accuracy_pct,strategy_avg_return_per_annum_pct,strategy_avg_return_per_month_pct,strategy_max_loss_pct,dominant_exit_reason,dominant_exit_count,entry_occurrence_count,exit_occurrence_count,base_occurrence_score
LLOYDSENGG_MINED_BASE_G0_C396,,0,3,3,close_ema_3_daily_slope_pct >= 3.7465597082957087 AND close_ema_8_daily_range_5_pct >= 3.117710901412895 AND close_ema_21_daily_range_5_pct >= 1.8831689286059863,96,56,40,58.333333333333336,16.895715440582055,41.43761789275128,7.760711398544867,324.0779279907109,0,2,2.2966128423181797,220.47483286254527,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C397,,0,3,3,close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_8_daily_range_5_pct >= 3.117710901412895 AND close_ema_13_daily_volatility_5_daily >= 0.8014195041727374,162,80,82,49.382716049382715,16.895715440582055,32.487000608800656,13.096200485044463,323.93589447995987,0,4.1000000000000005,1.8669638119855334,302.4481375416564,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C398,,0,3,3,close_to_close_ema_3_daily_difference_pct >= 3.6112616349206315 AND close_ema_21_daily_range_5_pct >= 1.8831689286059863 AND close_ema_8_daily_volatility_5_daily >= 1.2672772609808338,87,52,35,59.77011494252874,16.895715440582055,42.874399501946684,7.033144704931285,323.80048477361635,0,1.75,2.3928290879609766,208.17613065260497,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C399,,0,3,3,close_ema_3_daily_slope_pct >= 3.7465597082957087 AND close_ema_21_daily_range_5_pct >= 1.8831689286059863 AND close_ema_8_daily_volatility_5_daily >= 1.2672772609808338,87,52,35,59.77011494252874,16.895715440582055,42.874399501946684,7.033144704931285,323.80048477361635,0,1.75,2.3928290879609766,208.17613065260497,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C400,,0,3,3,close_ema_3_daily_volatility_5_daily >= 2.1517313552241197 AND close_to_close_ema_3_daily_difference_pct >= 3.6112616349206315 AND close_ema_13_daily_volatility_5_daily >= 0.8014195041727374,96,56,40,58.333333333333336,16.895715440582055,41.43761789275128,7.760711398544867,323.5816219351775,0,2,2.1311774904737097,204.59303908547614,-12.931024875082281,10.000015661015443,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C401,,0,3,3,close_ema_3_daily_volatility_5_daily >= 2.1517313552241197 AND close_ema_3_daily_slope_pct >= 3.7465597082957087 AND close_ema_13_daily_volatility_5_daily >= 0.8014195041727374,96,56,40,58.333333333333336,16.895715440582055,41.43761789275128,7.760711398544867,323.5816219351775,0,2,2.1311774904737097,204.59303908547614,-12.931024875082281,10.000015661015443,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C402,,0,2,2,close_ema_3_daily_volatility_5_daily >= 2.1517313552241197 AND close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853,172,83,89,48.25581395348838,16.895715440582055,31.360098512906323,13.904607922392886,323.4858747160727,0,4.45,1.7117940505136893,294.42857668835455,-12.931024875082281,10.000015661015443,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C403,,0,3,3,close_ema_3_daily_volatility_5_daily >= 2.1517313552241197 AND close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_8_daily_volatility_5_daily >= 0.8645495401600428,172,83,89,48.25581395348838,16.895715440582055,31.360098512906323,13.904607922392886,323.4858747160727,0,4.45,1.7117940505136893,294.42857668835455,-12.931024875082281,10.000015661015443,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C404,,0,3,3,close_ema_3_daily_volatility_5_daily >= 2.1517313552241197 AND close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_3_daily_slope_pct >= 1.1401997467767693,172,83,89,48.25581395348838,16.895715440582055,31.360098512906323,13.904607922392886,323.4858747160727,0,4.45,1.7117940505136893,294.42857668835455,-12.931024875082281,10.000015661015443,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C405,,0,3,3,close_ema_3_daily_volatility_5_daily >= 2.1517313552241197 AND close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_3_daily_slope_pct >= 0.3776715879064552,172,83,89,48.25581395348838,16.895715440582055,31.360098512906323,13.904607922392886,323.4858747160727,0,4.45,1.7117940505136893,294.42857668835455,-12.931024875082281,10.000015661015443,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C406,,0,3,3,close_to_close_ema_3_daily_difference_pct >= 3.6112616349206315 AND close_ema_3_daily_range_5_pct >= 5.878821482298 AND close_ema_8_daily_volatility_5_daily >= 1.0367159490053137,106,60,46,56.60377358490566,16.895715440582055,39.7080581443236,8.56911883589329,323.4480462364292,0,2.3000000000000003,2.4025851716037345,254.67402818999588,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C407,,0,3,3,close_ema_3_daily_slope_pct >= 3.7465597082957087 AND close_ema_3_daily_range_5_pct >= 5.878821482298 AND close_ema_8_daily_volatility_5_daily >= 1.0367159490053137,106,60,46,56.60377358490566,16.895715440582055,39.7080581443236,8.56911883589329,323.4480462364292,0,2.3000000000000003,2.4025851716037345,254.67402818999588,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C408,,0,2,2,close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_8_daily_volatility_5_daily >= 0.8645495401600428,205,92,113,44.87804878048781,16.895715440582055,27.982333339905754,16.572352465642684,323.3303518579738,0,5.65,1.6895617194816794,346.3601524937443,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C409,,0,3,3,close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_8_daily_volatility_5_daily >= 0.8645495401600428 AND close_ema_3_daily_slope_pct >= 1.1401997467767693,205,92,113,44.87804878048781,16.895715440582055,27.982333339905754,16.572352465642684,323.3303518579738,0,5.65,1.6895617194816794,346.3601524937443,-12.931024875082281,19.9218788136996,,,,,,,,,,
LLOYDSENGG_MINED_BASE_G0_C410,,0,3,3,close_to_close_ema_3_daily_difference_pct >= 2.1306145320817853 AND close_ema_8_daily_volatility_5_daily >= 0.8645495401600428 AND close_ema_3_daily_slope_pct >= 0.3776715879064552,205,92,113,44.87804878048781,16.895715440582055,27.982333339905754,16.572352465642684,323.3303518579738,0,5.65,1.6895617194816794,346.3601524937443,-12.931024875082281,19.9218788136996,,,,,,,,,,
