condition,feature,operator,threshold,matched_count,miss_count,hit_count,miss_accuracy_pct,miss_coverage_pct,hit_leakage_pct
volume_to_volume_ema_55_daily_difference_pct >= 29.735072246567107,volume_to_volume_ema_55_daily_difference_pct,>=,29.735072246567107,129,70,59,54.263565891472865,29.411764705882355,31.216931216931215
close_ema_21_daily_range_5_pct >= 4.3903877319607165,close_ema_21_daily_range_5_pct,>=,4.3903877319607165,129,70,59,54.263565891472865,29.411764705882355,31.216931216931215
close_ema_55_daily_slope_pct >= 0.2545625306479667,close_ema_55_daily_slope_pct,>=,0.2545625306479667,129,70,59,54.263565891472865,29.411764705882355,31.216931216931215
close_ema_55_daily_volatility_5_daily <= 0.8085624609500377,close_ema_55_daily_volatility_5_daily,<=,0.8085624609500377,341,185,156,54.252199413489734,77.73109243697479,82.53968253968253
close_ema_3_daily_volatility_5_daily <= 2.2564410549022,close_ema_3_daily_volatility_5_daily,<=,2.2564410549022,214,116,98,54.20560747663551,48.739495798319325,51.85185185185185
close_ema_55_daily_volatility_5_daily >= 0.4054063366486046,close_ema_55_daily_volatility_5_daily,>=,0.4054063366486046,214,116,98,54.20560747663551,48.739495798319325,51.85185185185185
close_ema_55_daily_range_5_pct >= 1.6177309125532195,close_ema_55_daily_range_5_pct,>=,1.6177309125532195,214,116,98,54.20560747663551,48.739495798319325,51.85185185185185
close_ema_144_daily_range_5_pct <= 1.035108798575762,close_ema_144_daily_range_5_pct,<=,1.035108798575762,214,116,98,54.20560747663551,48.739495798319325,51.85185185185185
close_ema_221_daily_volatility_5_daily >= 0.18228648531082384,close_ema_221_daily_volatility_5_daily,>=,0.18228648531082384,257,139,118,54.08560311284047,58.40336134453782,62.43386243386243
close_to_close_ema_144_daily_difference_pct >= 22.41090371225823,close_to_close_ema_144_daily_difference_pct,>=,22.41090371225823,87,47,40,54.02298850574713,19.747899159663866,21.164021164021165
volume_to_volume_ema_5_daily_difference_pct >= 25.35505753675556,volume_to_volume_ema_5_daily_difference_pct,>=,25.35505753675556,87,47,40,54.02298850574713,19.747899159663866,21.164021164021165
volume_to_volume_ema_55_daily_difference_pct >= 59.98112436416982,volume_to_volume_ema_55_daily_difference_pct,>=,59.98112436416982,87,47,40,54.02298850574713,19.747899159663866,21.164021164021165
close_ema_13_daily_volatility_5_daily >= 1.6752706913645354,close_ema_13_daily_volatility_5_daily,>=,1.6752706913645354,87,47,40,54.02298850574713,19.747899159663866,21.164021164021165
close_ema_144_daily_slope_pct >= 0.3144247431986655,close_ema_144_daily_slope_pct,>=,0.3144247431986655,87,47,40,54.02298850574713,19.747899159663866,21.164021164021165
close_ema_144_daily_range_5_pct >= 1.9303447289275313,close_ema_144_daily_range_5_pct,>=,1.9303447289275313,87,47,40,54.02298850574713,19.747899159663866,21.164021164021165
close_to_close_ema_55_daily_difference_pct <= -10.553455369090404,close_to_close_ema_55_daily_difference_pct,<=,-10.553455369090404,128,69,59,53.90625,28.991596638655466,31.216931216931215
close_to_close_ema_144_daily_difference_pct <= -16.086914969938505,close_to_close_ema_144_daily_difference_pct,<=,-16.086914969938505,128,69,59,53.90625,28.991596638655466,31.216931216931215
volume_to_volume_ema_8_daily_difference_pct <= -31.176451999538962,volume_to_volume_ema_8_daily_difference_pct,<=,-31.176451999538962,128,69,59,53.90625,28.991596638655466,31.216931216931215
close_ema_3_daily_volatility_5_daily <= 1.8049800685930628,close_ema_3_daily_volatility_5_daily,<=,1.8049800685930628,128,69,59,53.90625,28.991596638655466,31.216931216931215
close_ema_13_daily_range_5_pct <= 2.8995826244814706,close_ema_13_daily_range_5_pct,<=,2.8995826244814706,128,69,59,53.90625,28.991596638655466,31.216931216931215
close_ema_21_daily_range_5_pct <= 1.8919849515637717,close_ema_21_daily_range_5_pct,<=,1.8919849515637717,128,69,59,53.90625,28.991596638655466,31.216931216931215
close_ema_55_daily_slope_pct <= -0.3893468822090862,close_ema_55_daily_slope_pct,<=,-0.3893468822090862,128,69,59,53.90625,28.991596638655466,31.216931216931215
close_ema_144_daily_slope_pct <= -0.2244867409622573,close_ema_144_daily_slope_pct,<=,-0.2244867409622573,128,69,59,53.90625,28.991596638655466,31.216931216931215
close_ema_144_daily_volatility_5_daily <= 0.1550596920011491,close_ema_144_daily_volatility_5_daily,<=,0.1550596920011491,128,69,59,53.90625,28.991596638655466,31.216931216931215
close_to_close_ema_55_daily_difference_pct <= -6.618288314776656,close_to_close_ema_55_daily_difference_pct,<=,-6.618288314776656,171,92,79,53.80116959064327,38.655462184873954,41.7989417989418
volume_to_volume_ema_144_daily_difference_pct <= -10.586296511197235,volume_to_volume_ema_144_daily_difference_pct,<=,-10.586296511197235,171,92,79,53.80116959064327,38.655462184873954,41.7989417989418
close_ema_55_daily_slope_pct <= -0.24452241172497213,close_ema_55_daily_slope_pct,<=,-0.24452241172497213,171,92,79,53.80116959064327,38.655462184873954,41.7989417989418
close_ema_8_daily_volatility_5_daily <= 1.4209688682961192,close_ema_8_daily_volatility_5_daily,<=,1.4209688682961192,214,115,99,53.73831775700935,48.319327731092436,52.38095238095239
close_ema_8_daily_range_5_pct <= 5.530858482329483,close_ema_8_daily_range_5_pct,<=,5.530858482329483,214,115,99,53.73831775700935,48.319327731092436,52.38095238095239
close_ema_13_daily_volatility_5_daily <= 1.0077035336412066,close_ema_13_daily_volatility_5_daily,<=,1.0077035336412066,214,115,99,53.73831775700935,48.319327731092436,52.38095238095239
close_to_close_ema_3_daily_difference_pct >= -2.587394779046657,close_to_close_ema_3_daily_difference_pct,>=,-2.587394779046657,300,161,139,53.666666666666664,67.64705882352942,73.54497354497354
close_to_close_ema_8_daily_difference_pct >= -5.607789106628052,close_to_close_ema_8_daily_difference_pct,>=,-5.607789106628052,300,161,139,53.666666666666664,67.64705882352942,73.54497354497354
close_ema_3_daily_slope_pct >= -2.5221371345079837,close_ema_3_daily_slope_pct,>=,-2.5221371345079837,300,161,139,53.666666666666664,67.64705882352942,73.54497354497354
close_ema_8_daily_slope_pct >= -1.5769590201373682,close_ema_8_daily_slope_pct,>=,-1.5769590201373682,300,161,139,53.666666666666664,67.64705882352942,73.54497354497354
close_ema_8_daily_range_5_pct <= 6.578697361483423,close_ema_8_daily_range_5_pct,<=,6.578697361483423,256,137,119,53.515625,57.56302521008403,62.96296296296296
close_ema_3_daily_volatility_5_daily <= 2.857216674244907,close_ema_3_daily_volatility_5_daily,<=,2.857216674244907,299,160,139,53.51170568561873,67.22689075630252,73.54497354497354
close_ema_8_daily_volatility_5_daily <= 1.8243607434446467,close_ema_8_daily_volatility_5_daily,<=,1.8243607434446467,299,160,139,53.51170568561873,67.22689075630252,73.54497354497354
close_to_close_ema_3_daily_difference_pct >= -3.2159039626685106,close_to_close_ema_3_daily_difference_pct,>=,-3.2159039626685106,342,183,159,53.50877192982456,76.89075630252101,84.12698412698413
close_ema_3_daily_slope_pct >= -3.1157058546245455,close_ema_3_daily_slope_pct,>=,-3.1157058546245455,342,183,159,53.50877192982456,76.89075630252101,84.12698412698413
volume_to_volume_ema_3_daily_difference_pct >= 9.910326811461047,volume_to_volume_ema_3_daily_difference_pct,>=,9.910326811461047,129,69,60,53.48837209302325,28.991596638655466,31.746031746031743
volume_to_volume_ema_144_daily_difference_pct >= 41.602687061396374,volume_to_volume_ema_144_daily_difference_pct,>=,41.602687061396374,129,69,60,53.48837209302325,28.991596638655466,31.746031746031743
close_to_close_ema_221_daily_difference_pct <= -28.580311467328972,close_to_close_ema_221_daily_difference_pct,<=,-28.580311467328972,86,46,40,53.48837209302325,19.327731092436977,21.164021164021165
volume_to_volume_ema_8_daily_difference_pct <= -43.23065402389095,volume_to_volume_ema_8_daily_difference_pct,<=,-43.23065402389095,86,46,40,53.48837209302325,19.327731092436977,21.164021164021165
close_ema_3_daily_range_5_pct <= 6.389494605998354,close_ema_3_daily_range_5_pct,<=,6.389494605998354,86,46,40,53.48837209302325,19.327731092436977,21.164021164021165
close_ema_13_daily_range_5_pct <= 2.3817906741838275,close_ema_13_daily_range_5_pct,<=,2.3817906741838275,86,46,40,53.48837209302325,19.327731092436977,21.164021164021165
close_ema_21_daily_volatility_5_daily <= 0.41061763332931617,close_ema_21_daily_volatility_5_daily,<=,0.41061763332931617,86,46,40,53.48837209302325,19.327731092436977,21.164021164021165
close_ema_221_daily_slope_pct <= -0.2591476931768978,close_ema_221_daily_slope_pct,<=,-0.2591476931768978,86,46,40,53.48837209302325,19.327731092436977,21.164021164021165
close_ema_221_daily_volatility_5_daily <= 0.10101413502612622,close_ema_221_daily_volatility_5_daily,<=,0.10101413502612622,86,46,40,53.48837209302325,19.327731092436977,21.164021164021165
close_to_close_ema_13_daily_difference_pct <= -11.815331287898111,close_to_close_ema_13_daily_difference_pct,<=,-11.815331287898111,43,23,20,53.48837209302325,9.663865546218489,10.582010582010582
close_ema_13_daily_slope_pct <= -1.9311924176575221,close_ema_13_daily_slope_pct,<=,-1.9311924176575221,43,23,20,53.48837209302325,9.663865546218489,10.582010582010582
close_ema_55_daily_range_5_pct <= 0.39577158063669243,close_ema_55_daily_range_5_pct,<=,0.39577158063669243,43,23,20,53.48837209302325,9.663865546218489,10.582010582010582
close_ema_144_daily_volatility_5_daily <= 0.0757192708638859,close_ema_144_daily_volatility_5_daily,<=,0.0757192708638859,43,23,20,53.48837209302325,9.663865546218489,10.582010582010582
close_to_close_ema_13_daily_difference_pct >= -5.4302316264153685,close_to_close_ema_13_daily_difference_pct,>=,-5.4302316264153685,257,137,120,53.30739299610895,57.56302521008403,63.49206349206349
volume_to_volume_ema_3_daily_difference_pct >= -13.46433708078104,volume_to_volume_ema_3_daily_difference_pct,>=,-13.46433708078104,257,137,120,53.30739299610895,57.56302521008403,63.49206349206349
volume_to_volume_ema_5_daily_difference_pct >= -18.49666666685596,volume_to_volume_ema_5_daily_difference_pct,>=,-18.49666666685596,257,137,120,53.30739299610895,57.56302521008403,63.49206349206349
close_ema_13_daily_slope_pct >= -0.8969211219974343,close_ema_13_daily_slope_pct,>=,-0.8969211219974343,257,137,120,53.30739299610895,57.56302521008403,63.49206349206349
volume_to_volume_ema_8_daily_difference_pct >= -10.65528392309588,volume_to_volume_ema_8_daily_difference_pct,>=,-10.65528392309588,214,114,100,53.271028037383175,47.89915966386555,52.910052910052904
close_ema_13_daily_range_5_pct <= 4.1043001703954625,close_ema_13_daily_range_5_pct,<=,4.1043001703954625,214,114,100,53.271028037383175,47.89915966386555,52.910052910052904
close_ema_3_daily_volatility_5_daily <= 2.0095327534359195,close_ema_3_daily_volatility_5_daily,<=,2.0095327534359195,171,91,80,53.216374269005854,38.23529411764706,42.32804232804233
close_ema_3_daily_range_5_pct <= 7.411118612092806,close_ema_3_daily_range_5_pct,<=,7.411118612092806,171,91,80,53.216374269005854,38.23529411764706,42.32804232804233
close_ema_8_daily_volatility_5_daily <= 1.261059049198757,close_ema_8_daily_volatility_5_daily,<=,1.261059049198757,171,91,80,53.216374269005854,38.23529411764706,42.32804232804233
close_ema_13_daily_range_5_pct <= 3.4735577108060003,close_ema_13_daily_range_5_pct,<=,3.4735577108060003,171,91,80,53.216374269005854,38.23529411764706,42.32804232804233
close_ema_8_daily_range_5_pct <= 7.509051093345049,close_ema_8_daily_range_5_pct,<=,7.509051093345049,299,159,140,53.17725752508361,66.80672268907563,74.07407407407408
close_ema_3_daily_range_5_pct <= 6.841785872091938,close_ema_3_daily_range_5_pct,<=,6.841785872091938,128,68,60,53.125,28.57142857142857,31.746031746031743
close_ema_144_daily_range_5_pct <= 0.636979744050265,close_ema_144_daily_range_5_pct,<=,0.636979744050265,128,68,60,53.125,28.57142857142857,31.746031746031743
volume_to_volume_ema_21_daily_difference_pct >= -1.4437638630511718,volume_to_volume_ema_21_daily_difference_pct,>=,-1.4437638630511718,172,91,81,52.90697674418605,38.23529411764706,42.857142857142854
close_ema_21_daily_volatility_5_daily >= 0.8775761006168988,close_ema_21_daily_volatility_5_daily,>=,0.8775761006168988,172,91,81,52.90697674418605,38.23529411764706,42.857142857142854
close_ema_55_daily_range_5_pct >= 2.056018327326234,close_ema_55_daily_range_5_pct,>=,2.056018327326234,172,91,81,52.90697674418605,38.23529411764706,42.857142857142854
close_to_close_ema_21_daily_difference_pct >= 9.829880860661195,close_to_close_ema_21_daily_difference_pct,>=,9.829880860661195,87,46,41,52.87356321839081,19.327731092436977,21.693121693121693
volume_to_volume_ema_3_daily_difference_pct >= 18.19739784872934,volume_to_volume_ema_3_daily_difference_pct,>=,18.19739784872934,87,46,41,52.87356321839081,19.327731092436977,21.693121693121693
volume_to_volume_ema_21_daily_difference_pct >= 48.446865813348836,volume_to_volume_ema_21_daily_difference_pct,>=,48.446865813348836,87,46,41,52.87356321839081,19.327731092436977,21.693121693121693
volume_to_volume_ema_144_daily_difference_pct >= 85.91949960471445,volume_to_volume_ema_144_daily_difference_pct,>=,85.91949960471445,87,46,41,52.87356321839081,19.327731092436977,21.693121693121693
close_ema_21_daily_slope_pct >= 0.9927466675327852,close_ema_21_daily_slope_pct,>=,0.9927466675327852,87,46,41,52.87356321839081,19.327731092436977,21.693121693121693
close_to_close_ema_21_daily_difference_pct >= -2.8441701889870066,close_to_close_ema_21_daily_difference_pct,>=,-2.8441701889870066,214,113,101,52.80373831775701,47.47899159663865,53.43915343915344
close_ema_21_daily_slope_pct >= -0.28361038270293626,close_ema_21_daily_slope_pct,>=,-0.28361038270293626,214,113,101,52.80373831775701,47.47899159663865,53.43915343915344
close_ema_3_daily_range_5_pct <= 9.185964089110643,close_ema_3_daily_range_5_pct,<=,9.185964089110643,256,135,121,52.734375,56.72268907563025,64.02116402116403
close_ema_8_daily_volatility_5_daily <= 1.6003979984717625,close_ema_8_daily_volatility_5_daily,<=,1.6003979984717625,256,135,121,52.734375,56.72268907563025,64.02116402116403
close_to_close_ema_21_daily_difference_pct >= 5.523368922052257,close_to_close_ema_21_daily_difference_pct,>=,5.523368922052257,129,68,61,52.71317829457365,28.57142857142857,32.27513227513227
volume_to_volume_ema_21_daily_difference_pct >= 21.42866100602857,volume_to_volume_ema_21_daily_difference_pct,>=,21.42866100602857,129,68,61,52.71317829457365,28.57142857142857,32.27513227513227
close_ema_21_daily_slope_pct >= 0.5554045966937713,close_ema_21_daily_slope_pct,>=,0.5554045966937713,129,68,61,52.71317829457365,28.57142857142857,32.27513227513227
close_ema_3_daily_range_5_pct <= 10.648425483310712,close_ema_3_daily_range_5_pct,<=,10.648425483310712,299,157,142,52.508361204013376,65.96638655462185,75.13227513227513
high_low_ratio_daily <= 1.060869520989017,high_low_ratio_daily,<=,1.060869520989017,256,134,122,52.34375,56.30252100840336,64.55026455026454
volume_to_volume_ema_21_daily_difference_pct <= -34.071142566946506,volume_to_volume_ema_21_daily_difference_pct,<=,-34.071142566946506,128,67,61,52.34375,28.15126050420168,32.27513227513227
close_ema_8_daily_volatility_5_daily <= 1.0775431626808496,close_ema_8_daily_volatility_5_daily,<=,1.0775431626808496,128,67,61,52.34375,28.15126050420168,32.27513227513227
close_to_close_ema_13_daily_difference_pct >= -3.622455777752884,close_to_close_ema_13_daily_difference_pct,>=,-3.622455777752884,214,112,102,52.336448598130836,47.05882352941176,53.96825396825397
volume_to_volume_ema_5_daily_difference_pct >= -9.253848938723163,volume_to_volume_ema_5_daily_difference_pct,>=,-9.253848938723163,214,112,102,52.336448598130836,47.05882352941176,53.96825396825397
high_low_ratio_daily <= 1.0526316038109653,high_low_ratio_daily,<=,1.0526316038109653,214,112,102,52.336448598130836,47.05882352941176,53.96825396825397
close_ema_13_daily_slope_pct >= -0.600119452661095,close_ema_13_daily_slope_pct,>=,-0.600119452661095,214,112,102,52.336448598130836,47.05882352941176,53.96825396825397
close_to_close_ema_55_daily_difference_pct <= -16.305870122453705,close_to_close_ema_55_daily_difference_pct,<=,-16.305870122453705,86,45,41,52.32558139534884,18.907563025210084,21.693121693121693
volume_to_volume_ema_5_daily_difference_pct <= -39.08655790351788,volume_to_volume_ema_5_daily_difference_pct,<=,-39.08655790351788,86,45,41,52.32558139534884,18.907563025210084,21.693121693121693
close_ema_3_daily_volatility_5_daily <= 1.646557467545059,close_ema_3_daily_volatility_5_daily,<=,1.646557467545059,86,45,41,52.32558139534884,18.907563025210084,21.693121693121693
close_ema_55_daily_slope_pct <= -0.6002958025385713,close_ema_55_daily_slope_pct,<=,-0.6002958025385713,86,45,41,52.32558139534884,18.907563025210084,21.693121693121693
close_ema_144_daily_volatility_5_daily <= 0.11587198180830567,close_ema_144_daily_volatility_5_daily,<=,0.11587198180830567,86,45,41,52.32558139534884,18.907563025210084,21.693121693121693
close_ema_144_daily_range_5_pct <= 0.47997715284980125,close_ema_144_daily_range_5_pct,<=,0.47997715284980125,86,45,41,52.32558139534884,18.907563025210084,21.693121693121693
close_to_close_ema_55_daily_difference_pct >= 23.04250155331074,close_to_close_ema_55_daily_difference_pct,>=,23.04250155331074,44,23,21,52.27272727272727,9.663865546218489,11.11111111111111
volume_to_volume_ema_55_daily_difference_pct >= 124.19622984120247,volume_to_volume_ema_55_daily_difference_pct,>=,124.19622984120247,44,23,21,52.27272727272727,9.663865546218489,11.11111111111111
close_ema_55_daily_slope_pct >= 0.8607720356666592,close_ema_55_daily_slope_pct,>=,0.8607720356666592,44,23,21,52.27272727272727,9.663865546218489,11.11111111111111
close_ema_3_daily_volatility_5_daily <= 3.1435654003561337,close_ema_3_daily_volatility_5_daily,<=,3.1435654003561337,341,178,163,52.19941348973607,74.78991596638656,86.24338624338624
close_to_close_ema_8_daily_difference_pct >= -4.60009920258358,close_to_close_ema_8_daily_difference_pct,>=,-4.60009920258358,257,134,123,52.14007782101168,56.30252100840336,65.07936507936508
close_ema_8_daily_slope_pct >= -1.2972639356075106,close_ema_8_daily_slope_pct,>=,-1.2972639356075106,257,134,123,52.14007782101168,56.30252100840336,65.07936507936508
volume_to_volume_ema_5_daily_difference_pct >= 12.246093773526665,volume_to_volume_ema_5_daily_difference_pct,>=,12.246093773526665,129,67,62,51.93798449612403,28.15126050420168,32.804232804232804
close_ema_55_daily_volatility_5_daily >= 0.6251870412571879,close_ema_55_daily_volatility_5_daily,>=,0.6251870412571879,129,67,62,51.93798449612403,28.15126050420168,32.804232804232804
close_ema_55_daily_range_5_pct >= 2.614513267422869,close_ema_55_daily_range_5_pct,>=,2.614513267422869,129,67,62,51.93798449612403,28.15126050420168,32.804232804232804
volume_to_volume_ema_3_daily_difference_pct >= -7.047034930623999,volume_to_volume_ema_3_daily_difference_pct,>=,-7.047034930623999,214,111,103,51.86915887850467,46.63865546218487,54.4973544973545
volume_to_volume_ema_5_daily_difference_pct >= -0.7121990548424926,volume_to_volume_ema_5_daily_difference_pct,>=,-0.7121990548424926,172,89,83,51.74418604651163,37.39495798319328,43.91534391534391
close_to_close_ema_55_daily_difference_pct >= 12.937360423049324,close_to_close_ema_55_daily_difference_pct,>=,12.937360423049324,87,45,42,51.724137931034484,18.907563025210084,22.22222222222222
close_ema_55_daily_slope_pct >= 0.4814685088653525,close_ema_55_daily_slope_pct,>=,0.4814685088653525,87,45,42,51.724137931034484,18.907563025210084,22.22222222222222
high_low_ratio_daily <= 1.0460937612340784,high_low_ratio_daily,<=,1.0460937612340784,171,88,83,51.461988304093566,36.97478991596639,43.91534391534391
close_ema_3_daily_range_5_pct <= 8.026844815250932,close_ema_3_daily_range_5_pct,<=,8.026844815250932,214,110,104,51.4018691588785,46.21848739495798,55.026455026455025
close_to_close_ema_3_daily_difference_pct >= -1.914549406812547,close_to_close_ema_3_daily_difference_pct,>=,-1.914549406812547,257,132,125,51.36186770428015,55.46218487394958,66.13756613756614
close_ema_3_daily_slope_pct >= -1.8785830069956309,close_ema_3_daily_slope_pct,>=,-1.8785830069956309,257,132,125,51.36186770428015,55.46218487394958,66.13756613756614
volume_to_volume_ema_8_daily_difference_pct >= -2.0161352924338205,volume_to_volume_ema_8_daily_difference_pct,>=,-2.0161352924338205,172,88,84,51.162790697674424,36.97478991596639,44.44444444444444
volume_to_volume_ema_21_daily_difference_pct <= -47.8548008445169,volume_to_volume_ema_21_daily_difference_pct,<=,-47.8548008445169,86,44,42,51.162790697674424,18.487394957983195,22.22222222222222
volume_to_volume_ema_55_daily_difference_pct <= -47.10482424904104,volume_to_volume_ema_55_daily_difference_pct,<=,-47.10482424904104,86,44,42,51.162790697674424,18.487394957983195,22.22222222222222
close_to_close_ema_144_daily_difference_pct <= -34.3276948592883,close_to_close_ema_144_daily_difference_pct,<=,-34.3276948592883,43,22,21,51.162790697674424,9.243697478991598,11.11111111111111
volume_to_volume_ema_8_daily_difference_pct <= -59.98404057279322,volume_to_volume_ema_8_daily_difference_pct,<=,-59.98404057279322,43,22,21,51.162790697674424,9.243697478991598,11.11111111111111
volume_to_volume_ema_55_daily_difference_pct <= -66.08125011408653,volume_to_volume_ema_55_daily_difference_pct,<=,-66.08125011408653,43,22,21,51.162790697674424,9.243697478991598,11.11111111111111
close_ema_3_daily_volatility_5_daily <= 1.4412817776401758,close_ema_3_daily_volatility_5_daily,<=,1.4412817776401758,43,22,21,51.162790697674424,9.243697478991598,11.11111111111111
close_ema_144_daily_slope_pct <= -0.47781360090034364,close_ema_144_daily_slope_pct,<=,-0.47781360090034364,43,22,21,51.162790697674424,9.243697478991598,11.11111111111111
close_ema_8_daily_range_5_pct <= 4.980764146389636,close_ema_8_daily_range_5_pct,<=,4.980764146389636,171,87,84,50.877192982456144,36.554621848739494,44.44444444444444
close_to_close_ema_21_daily_difference_pct >= 0.3847873896095213,close_to_close_ema_21_daily_difference_pct,>=,0.3847873896095213,172,87,85,50.58139534883721,36.554621848739494,44.97354497354497
volume_to_volume_ema_3_daily_difference_pct >= -0.2873583508153718,volume_to_volume_ema_3_daily_difference_pct,>=,-0.2873583508153718,172,87,85,50.58139534883721,36.554621848739494,44.97354497354497
close_ema_21_daily_slope_pct >= 0.03849355079387347,close_ema_21_daily_slope_pct,>=,0.03849355079387347,172,87,85,50.58139534883721,36.554621848739494,44.97354497354497
close_to_close_ema_13_daily_difference_pct >= 5.0368805716356,close_to_close_ema_13_daily_difference_pct,>=,5.0368805716356,129,65,64,50.3875968992248,27.310924369747898,33.86243386243386
close_ema_13_daily_slope_pct >= 0.8465870248352628,close_ema_13_daily_slope_pct,>=,0.8465870248352628,129,65,64,50.3875968992248,27.310924369747898,33.86243386243386
volume_to_volume_ema_144_daily_difference_pct <= -29.81001366791429,volume_to_volume_ema_144_daily_difference_pct,<=,-29.81001366791429,128,64,64,50,26.89075630252101,33.86243386243386
close_to_close_ema_8_daily_difference_pct >= 8.10160628024314,close_to_close_ema_8_daily_difference_pct,>=,8.10160628024314,44,22,22,50,9.243697478991598,11.64021164021164
close_ema_8_daily_slope_pct >= 2.369594718506849,close_ema_8_daily_slope_pct,>=,2.369594718506849,44,22,22,50,9.243697478991598,11.64021164021164
close_to_close_ema_8_daily_difference_pct >= -3.25717547721667,close_to_close_ema_8_daily_difference_pct,>=,-3.25717547721667,214,105,109,49.06542056074766,44.11764705882353,57.67195767195767
close_ema_8_daily_slope_pct >= -0.9220408538953349,close_ema_8_daily_slope_pct,>=,-0.9220408538953349,214,105,109,49.06542056074766,44.11764705882353,57.67195767195767
close_to_close_ema_13_daily_difference_pct >= 0.9378097283289452,close_to_close_ema_13_daily_difference_pct,>=,0.9378097283289452,172,84,88,48.837209302325576,35.294117647058826,46.56084656084656
close_ema_13_daily_slope_pct >= 0.15654630580235446,close_ema_13_daily_slope_pct,>=,0.15654630580235446,172,84,88,48.837209302325576,35.294117647058826,46.56084656084656
close_to_close_ema_8_daily_difference_pct >= 3.8420288715277544,close_to_close_ema_8_daily_difference_pct,>=,3.8420288715277544,129,63,66,48.837209302325576,26.47058823529412,34.92063492063492
close_ema_8_daily_slope_pct >= 1.1099062254735144,close_ema_8_daily_slope_pct,>=,1.1099062254735144,129,63,66,48.837209302325576,26.47058823529412,34.92063492063492
close_to_close_ema_221_daily_difference_pct <= -38.257440459015626,close_to_close_ema_221_daily_difference_pct,<=,-38.257440459015626,43,21,22,48.837209302325576,8.823529411764707,11.64021164021164
volume_to_volume_ema_21_daily_difference_pct <= -64.5426641710278,volume_to_volume_ema_21_daily_difference_pct,<=,-64.5426641710278,43,21,22,48.837209302325576,8.823529411764707,11.64021164021164
close_ema_13_daily_range_5_pct <= 1.567660165460268,close_ema_13_daily_range_5_pct,<=,1.567660165460268,43,21,22,48.837209302325576,8.823529411764707,11.64021164021164
close_ema_221_daily_slope_pct <= -0.3465894926384677,close_ema_221_daily_slope_pct,<=,-0.3465894926384677,43,21,22,48.837209302325576,8.823529411764707,11.64021164021164
high_low_ratio_daily <= 1,high_low_ratio_daily,<=,1,70,34,36,48.57142857142857,14.285714285714285,19.047619047619047
volume_to_volume_ema_55_daily_difference_pct <= -35.67849999042538,volume_to_volume_ema_55_daily_difference_pct,<=,-35.67849999042538,128,62,66,48.4375,26.05042016806723,34.92063492063492
close_to_close_ema_3_daily_difference_pct >= -1.2756290945983872,close_to_close_ema_3_daily_difference_pct,>=,-1.2756290945983872,214,103,111,48.13084112149533,43.27731092436975,58.730158730158735
close_ema_3_daily_slope_pct >= -1.2595617583445096,close_ema_3_daily_slope_pct,>=,-1.2595617583445096,214,103,111,48.13084112149533,43.27731092436975,58.730158730158735
close_to_close_ema_8_daily_difference_pct >= 0.08422533518187833,close_to_close_ema_8_daily_difference_pct,>=,0.08422533518187833,172,82,90,47.674418604651166,34.45378151260504,47.61904761904761
close_ema_8_daily_slope_pct >= 0.024070173818978753,close_ema_8_daily_slope_pct,>=,0.024070173818978753,172,82,90,47.674418604651166,34.45378151260504,47.61904761904761
volume_to_volume_ema_144_daily_difference_pct <= -43.75538215770456,volume_to_volume_ema_144_daily_difference_pct,<=,-43.75538215770456,86,41,45,47.674418604651166,17.22689075630252,23.809523809523807
high_low_ratio_daily <= 1.0195227627867838,high_low_ratio_daily,<=,1.0195227627867838,86,41,45,47.674418604651166,17.22689075630252,23.809523809523807
high_low_ratio_daily <= 1.0357142857142858,high_low_ratio_daily,<=,1.0357142857142858,128,61,67,47.65625,25.630252100840334,35.44973544973545
close_ema_8_daily_range_5_pct <= 4.2039424200534175,close_ema_8_daily_range_5_pct,<=,4.2039424200534175,128,61,67,47.65625,25.630252100840334,35.44973544973545
close_to_close_ema_13_daily_difference_pct >= 7.988320371296701,close_to_close_ema_13_daily_difference_pct,>=,7.988320371296701,87,41,46,47.12643678160919,17.22689075630252,24.33862433862434
close_ema_13_daily_slope_pct >= 1.3493518195970051,close_ema_13_daily_slope_pct,>=,1.3493518195970051,87,41,46,47.12643678160919,17.22689075630252,24.33862433862434
close_ema_8_daily_range_5_pct <= 3.5522310682891045,close_ema_8_daily_range_5_pct,<=,3.5522310682891045,86,40,46,46.51162790697674,16.80672268907563,24.33862433862434
volume_to_volume_ema_144_daily_difference_pct <= -62.38294900609696,volume_to_volume_ema_144_daily_difference_pct,<=,-62.38294900609696,43,20,23,46.51162790697674,8.403361344537815,12.16931216931217
close_ema_3_daily_range_5_pct <= 5.8477626968666065,close_ema_3_daily_range_5_pct,<=,5.8477626968666065,43,20,23,46.51162790697674,8.403361344537815,12.16931216931217
close_ema_144_daily_range_5_pct <= 0.25493100197900664,close_ema_144_daily_range_5_pct,<=,0.25493100197900664,43,20,23,46.51162790697674,8.403361344537815,12.16931216931217
close_to_close_ema_8_daily_difference_pct >= 6.142592931228378,close_to_close_ema_8_daily_difference_pct,>=,6.142592931228378,87,39,48,44.827586206896555,16.386554621848738,25.396825396825395
close_ema_8_daily_slope_pct >= 1.7863779592800457,close_ema_8_daily_slope_pct,>=,1.7863779592800457,87,39,48,44.827586206896555,16.386554621848738,25.396825396825395
